uf,ano,cultura,target,target_label,modelo,status,valor_real,valor_predito
SP,2022,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,5766.0,5514.378290494229
SP,2022,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3577.0,3851.9007638888884
TO,2022,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,84722.0,74451.41063829111
TO,2022,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,15777.0,16676.724536828224
TO,2022,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4592.0,4479.499925314767
TO,2022,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3245.0,3517.4144890244042
AC,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,26278.0,46927.19967603845
AC,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,23033.0,19933.935267857145
AC,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3406.0,2759.7014381433755
AC,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3808.0,2737.063889097014
AL,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,65458.0,58542.718228695994
AL,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,15431.0,12046.370021645022
AL,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,2611.0,2175.846009946487
AL,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3155.0,2181.7739083474
AM,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,75546.0,60036.88042819282
AM,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,10317.0,12819.886073232325
AM,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,2514.0,3054.387133081917
AM,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,2848.0,1917.0092359939445
AP,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,23834.0,35799.52543350169
AP,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,10560.0,12051.25263888889
AP,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,966.0,1917.3751859973006
AP,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,2658.0,2387.426216260591
BA,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,73139.0,64698.58838031486
BA,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,7852.0,9512.195148809524
BA,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4755.0,4359.057124530483
BA,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4043.0,3147.7180699855703
CE,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,63767.0,55344.78511503082
CE,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,10844.0,9414.340939153442
CE,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,600.0,824.5066444911297
CE,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3866.0,851.8930555555556
DF,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,85000.0,76151.33312878788
DF,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,16440.0,15581.121568506456
DF,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,5643.0,6322.745087782588
DF,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3600.0,3331.4489074074077
ES,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,58244.0,57216.02952060824
ES,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,16970.0,15904.321913490583
ES,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3686.0,3134.4602390218165
ES,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3780.0,805.0333597883598
GO,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,83407.0,76148.20396745733
GO,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,16023.0,15416.480455415365
GO,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,6628.0,5693.340208434883
GO,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3816.0,3177.734345238095
MA,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,60791.0,59696.038915666955
MA,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,7981.0,8431.966012806639
MA,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4646.0,3809.537666188141
MA,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3211.0,2814.154811802667
MG,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,78004.0,75458.24067493386
MG,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,14482.0,14860.904206064404
MG,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,6755.0,5969.214979927481
MG,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3820.0,3282.3969444444447
MS,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,78384.0,72156.29651273767
MS,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,22221.0,21441.79571125695
MS,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,5611.0,5129.203429928989
MS,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3654.0,4523.885453932849
MT,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,80066.0,72205.36097975635
MT,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,14834.0,14977.871477692901
MT,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,6762.0,5538.546139321126
MT,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3708.0,3253.797102279057
PA,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,69194.0,62584.94157773268
PA,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,15050.0,14796.409534909535
PA,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3584.0,3298.3600578345727
PA,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3133.0,3216.3326344886927
PB,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,64692.0,58250.119472704595
PB,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,9633.0,9284.546234968737
PB,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,469.0,1459.4604383116884
PB,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,0.0,1431.1653479236809
PE,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,61740.0,55144.91496083151
PE,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,10964.0,8967.611380471382
PE,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,648.0,1949.397072113322
PE,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4000.0,1422.8
PI,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,65903.0,58316.67127671628
PI,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,10882.0,9527.874179894181
PI,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4687.0,3541.481208576998
PI,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3584.0,3050.230554453263
PR,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,74217.0,65332.397335098176
PR,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,25403.0,22738.484217296118
PR,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,6380.0,6378.593236461251
PR,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3741.0,3386.872640873016
RJ,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,45246.0,53415.87020472159
RJ,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,13479.0,15945.62089617984
RJ,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,5328.0,3774.987918821374
RJ,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3409.0,893.3736111111112
RN,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,58436.0,58049.41276154426
RN,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,11095.0,9995.228994708998
RN,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,547.0,1171.1257510504204
RN,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,0.0,394.7611111111111
RO,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,34261.0,54564.626504669206
RO,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,20949.0,19076.8239764957
RO,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4785.0,3740.196503517816
RO,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3617.0,3095.5659426871052
RS,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,35435.0,44030.209027777775
RS,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,16181.0,17807.460715311983
RS,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4855.0,6983.679576330532
RS,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,1912.0,3506.335352339181
SC,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,51884.0,53487.078769841275
SC,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,20755.0,19336.98322872341
SC,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,7852.0,7699.756224323062
SC,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3805.0,3942.3314074074074
SE,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,57480.0,57683.21581353098
SE,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,13498.0,12127.644603174604
SE,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4890.0,3388.225786506521
SE,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,0.0,877.9958333333332
SP,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,80066.0,72894.73808128906
SP,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,23243.0,21352.506885458228
SP,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,5869.0,5598.807124923687
SP,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3648.0,3982.188541666667
TO,2023,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,83875.0,73951.39550150659
TO,2023,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,16074.0,16636.900760787594
TO,2023,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,4551.0,4446.780289550205
TO,2023,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,Random Forest tunado,tunado,3260.0,3519.1278896643485
AC,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,26410.0,32816.29274762939
AC,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,23133.0,22213.559524910037
AC,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3105.0,3044.5624170086385
AC,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3368.0,2496.5211675041264
AL,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,59970.0,61149.16964466391
AL,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,12635.0,13347.002071717607
AL,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,2509.0,2476.039224226468
AL,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,2835.0,2341.381922220151
AM,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,49351.0,65809.5294966258
AM,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,11525.0,13038.218705314628
AM,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,2261.0,2230.5272043647738
AM,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3333.0,2017.7584391987498
AP,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,25965.0,29440.01251002491
AP,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,10790.0,11193.177462729993
AP,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,905.0,1996.2567352313743
AP,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,2680.0,2456.348819368219
BA,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,75110.0,67753.60346683227
BA,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,7905.0,8008.717138305403
BA,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,4208.0,4747.8343505011
BA,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,4023.0,2622.077770809723
CE,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,60958.0,55528.70543642702
CE,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,9805.0,8397.671947792634
CE,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,743.0,693.2396165645533
CE,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3202.0,960.5623811230945
DF,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,85000.0,83022.68044203233
DF,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,16440.0,15591.117090165913
DF,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,5400.0,7679.3374274750695
DF,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3900.0,3464.112200796017
ES,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,54787.0,50875.19042504739
ES,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,16983.0,15337.523347309434
ES,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3022.0,3628.6317581008902
ES,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,0.0,962.3946243763091
GO,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,77716.0,80957.6959671114
GO,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,15829.0,15835.027279388476
GO,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,5779.0,6632.21041421872
GO,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3542.0,3414.9836992658124
MA,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,57905.0,59480.211709226394
MA,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,8002.0,8652.54717357388
MA,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,4693.0,3951.432489233685
MA,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3166.0,3211.3505126284904
MG,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,71520.0,80548.21006837323
MG,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,14100.0,14528.103046852653
MG,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,5875.0,6674.990917026039
MG,2021,Soja,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,3609.0,3421.5901425638876
MS,2021,Cana_de_acucar,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,70223.0,72567.07436324481
MS,2021,Mandioca,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,22799.0,20639.77883087134
MS,2021,Milho,rendimento_medio_producao_kg_ha,Rendimento medio,LightGBM default,default,2768.0,5527.049585131877
