uf,ano,mes,precip_total_mm,dias_precip,temp_media_c,pressao_media_mb,vento_max_ms,vento_media_ms,n_estacoes,anomalia_precip
SC,2016,3,234.66,16.1,20.740000000000002,953.49,6.859999999999999,1.78,10,1.3981197326209984
SC,2016,4,147.70927272727275,15.643333333333334,20.767142857142858,953.3585714285715,7.090000000000001,1.6821428571428574,10,-0.09382849388356644
SC,2016,5,148.16248196248196,17.58008658008658,14.63896103896104,952.8646753246753,6.671212121212122,1.6042424242424245,11,-0.08605208147260364
SC,2016,6,71.43030303030304,16.615384615384617,10.872727272727273,955.3909090909091,6.118181818181818,1.4545454545454546,11,-1.4026648559077053
SC,2016,7,104.21636363636365,15.996103896103897,13.218181818181819,952.9545454545455,7.854545454545455,1.8272727272727274,11,-0.8401036616596393
SC,2016,8,155.55586635586636,20.37878787878788,14.2,952.1363636363636,7.218181818181819,1.781818181818182,11,0.040807659435350675
SC,2016,9,81.50707070707071,11.494949494949495,15.463636363636363,952.4363636363636,8.184415584415584,1.9779220779220779,11,-1.2297621541614994
SC,2016,10,208.4909090909091,17.454545454545453,17.472727272727273,949.9272727272728,9.435064935064934,2.3753246753246753,11,0.9490961304538317
SC,2016,11,104.74545454545455,14.090909090909092,19.11818181818182,948.8909090909091,7.4781818181818185,2.106818181818182,11,-0.8310252299059645
SC,2016,12,210.22857142857146,20.545454545454547,21.017575757575756,947.4290909090909,7.1068181818181815,1.8347402597402598,11,0.9789118930616308
SC,2017,1,192.26060606060608,19.866666666666667,22.6,948.0272727272727,7.4781818181818185,1.8454545454545455,11,0.6706076970478537
SC,2017,2,148.1625,14.0,22.87840909090909,948.325,7.4965909090909095,1.75,11,-0.0860517719749849
SC,2017,3,119.39545454545456,19.181818181818183,20.713068181818183,950.0789772727272,6.3543019480519485,1.7436363636363637,11,-0.5796525018810949
SC,2017,4,103.85211038961039,16.789772727272727,18.064204545454547,951.4056818181817,7.073484848484849,1.7657954545454546,11,-0.8463537184738568
SC,2017,5,198.85238761238762,17.64848484848485,16.799393939393937,951.6839627039627,8.046363636363637,1.7037296037296037,11,0.7837130971308116
SC,2017,6,140.66723276723278,18.88798701298701,14.26809523809524,953.2438528138529,7.456190476190477,1.5491341991341991,11,-0.21465967447164774
SC,2017,7,54.39083583083583,12.428571428571429,13.624675324675325,957.4534632034632,6.978571428571429,1.5633366633366634,11,-1.6950373715404938
SC,2017,8,126.14545454545454,13.818181818181818,15.281818181818181,952.8727272727273,7.145454545454545,1.9181818181818182,11,-0.46383230296178657
SC,2017,9,89.27192807192807,8.363636363636363,18.672727272727272,953.0006493506494,7.5181818181818185,1.7487012987012989,11,-1.0965284764462642
SC,2017,10,214.22137862137862,18.454545454545453,18.23896103896104,948.6961038961039,8.554545454545455,1.964935064935065,11,1.0474226668864266
SC,2017,11,151.60779220779222,12.363636363636363,19.0,947.5545454545455,7.1,1.8636363636363635,11,-0.02693556029474214
SC,2017,12,151.85454545454547,17.818181818181817,21.436363636363637,947.0636363636364,6.8,1.718181818181818,11,-0.022701632869120282
SC,2018,1,241.1090909090909,22.636363636363637,21.536363636363635,947.6272727272727,7.163636363636363,1.6,11,1.508776768463904
SC,2018,2,97.15818181818182,14.090909090909092,20.745454545454546,948.5727272727272,5.709090909090909,1.481818181818182,11,-0.961211813095264
SC,2018,3,187.22151515151515,19.612121212121213,21.418181818181818,947.7454545454547,6.763636363636365,1.309090909090909,11,0.5841442138680921
SC,2018,4,61.961157024793394,12.571428571428571,19.74469696969697,952.2265151515152,5.681818181818182,1.375206611570248,11,-1.5651416520490538
SC,2018,5,79.60000000000001,14.636363636363637,16.463636363636365,953.0818181818181,6.745454545454546,1.4363636363636365,11,-1.2624847184053682
SC,2018,6,116.30909090909091,20.363636363636363,13.554545454545455,953.2909090909092,7.263636363636365,1.3454545454545455,11,-0.6326100204441997
SC,2018,7,45.23636363636364,15.0,14.490909090909092,953.3,6.873809523809523,1.4836829836829837,11,-1.8521148219945751
SC,2018,8,90.4090909090909,11.454545454545455,13.20909090909091,953.920979020979,7.601010101010101,1.732967032967033,11,-1.0770164133345834
SC,2018,9,168.48282828282828,18.174242424242422,16.981818181818184,950.4628099173555,7.223176823176823,1.7740259740259743,11,0.26261555599876657
SC,2018,10,210.87676767676768,20.098484848484848,17.796363636363637,949.6027272727274,7.746861471861473,1.962077922077922,11,0.990033999491977
SC,2018,11,121.39878787878787,15.214876033057852,19.90909090909091,949.0224321133411,7.9363636363636365,2.2681523022432115,11,-0.5452782107450436
SC,2018,12,146.91375291375292,14.727272727272727,21.77077922077922,948.3253246753247,8.328636363636363,1.969805194805195,11,-0.10747845877928763
SC,2019,1,191.21168831168828,17.039772727272727,23.526406926406924,949.0496940559441,7.895227272727272,1.8668269230769232,11,0.6526097915175347
SC,2019,2,200.32858974358973,13.23076923076923,21.588963088193857,943.9647559171598,7.190659340659341,1.9856931530008453,13,0.8090425822390984
SC,2019,3,153.17269230769233,15.692307692307692,20.716346153846153,947.5288461538462,6.630769230769231,1.9061538461538463,13,-8.414683410850879e-05
SC,2019,4,145.2294871794872,15.76923076923077,19.615384615384617,946.8076923076923,6.038461538461538,1.623076923076923,13,-0.13637801320530707
SC,2019,5,273.6319526627219,20.76923076923077,17.347928994082842,947.7307692307693,7.1461538461538465,1.7307692307692308,13,2.066821852572158
SC,2019,6,57.353846153846156,15.384615384615385,16.13076923076923,949.823076923077,6.823076923076924,1.7615384615384615,13,-1.6441964167240466
SC,2019,7,75.67109557109558,14.0,13.298816568047338,949.5275641025642,7.935672020287405,1.8429487179487178,13,-1.3298990135891702
SC,2019,8,42.093162393162395,10.006410256410257,14.01346153846154,951.2532051282051,7.6692307692307695,2.169230769230769,13,-1.9060475913621286
SC,2019,9,91.16854700854702,11.873626373626374,17.016083916083918,947.5734265734266,7.572189349112426,2.2293706293706292,13,-1.0639852494072517
SC,2019,10,181.18034188034187,14.538461538461538,19.635384615384616,945.9168376068376,8.63076923076923,2.1851282051282053,13,0.48048645239056637
SC,2019,11,165.60923076923078,15.25874125874126,20.192307692307693,944.2860139860139,7.230769230769231,2.2601398601398603,13,0.21330879516337503
SC,2019,12,118.31608391608393,13.460880999342539,21.36825396825397,943.7376068376069,7.113461538461539,1.9711538461538463,13,-0.5981729346220379
SC,2020,1,164.6162393162393,17.678500986193292,22.103540903540907,943.185798816568,6.404615384615385,1.8887573964497042,13,0.19627050366550156
SC,2020,2,157.66397435897437,12.444444444444445,21.523602892833658,944.997181130835,6.482692307692308,1.917973372781065,13,0.07697973177066275
SC,2020,3,86.67183760683761,11.890532544378697,21.2642094017094,946.3908448389218,6.223076923076923,1.8000147928994084,13,-1.1411422534647788
SC,2020,4,79.9414652014652,10.674358974358974,17.931456043956043,947.6019230769232,7.130769230769231,1.810686813186813,13,-1.2566256713597799
SC,2020,5,102.8441626749319,14.242979242979242,15.043396027049873,947.8027472527472,7.607692307692308,1.8436263736263736,13,-0.8636486377056086
SC,2020,6,162.51713286713286,16.83653846153846,14.977884615384616,948.0457417582418,9.925641025641026,1.9750915750915752,13,0.16025288492649242
SC,2020,7,134.83884615384616,15.95946275946276,13.554227716727716,948.7582417582418,9.413186813186813,1.9564102564102563,13,-0.3146663258703251
SC,2020,8,119.80363247863248,11.700854700854702,14.718742368742369,949.4255506245892,8.180769230769231,1.9637926176387714,13,-0.5726487612270001
SC,2020,9,90.90793650793651,11.508547008547009,17.661538461538463,947.3828171828172,8.123076923076923,2.0346153846153845,13,-1.0684569471881658
SC,2020,10,103.07748473748474,12.889083139083139,19.2221978021978,945.4297802197802,7.323076923076924,2.1580219780219783,13,-0.8596451698986258
SC,2020,11,130.71714285714285,15.986946386946387,19.62153846153846,945.2341214341214,6.772307692307693,2.0095904095904094,13,-0.38538876967929514
SC,2020,12,200.5299300699301,17.507692307692306,21.467179487179486,943.4789743589744,7.555897435897436,1.9285470085470087,13,0.8124972898905382
SC,2021,1,233.28637362637363,20.548717948717947,21.778424908424906,943.7636263736264,7.045128205128206,2.074450079834695,13,1.3745502985714853
SC,2021,2,121.68658008658008,13.515384615384615,21.488510378510377,943.7484483892175,6.629871794871795,1.8859981684981686,13,-0.5403401143370553
SC,2021,3,149.11918192918193,14.990598290598292,21.38222222222222,944.6539682539683,6.574358974358974,1.5972252747252749,13,-0.06963649918382044
SC,2021,4,62.46197802197802,11.794734432234433,18.410989010989013,947.5213598901099,6.394391025641026,1.6267170329670328,13,-1.5565482909354404
SC,2021,5,121.32649572649572,13.706875176105946,15.254627359819667,947.775528317836,7.508126232741617,1.5361792054099745,13,-0.5465186391093075
SC,2021,6,164.56321627090858,17.28021978021978,13.454395604395604,949.0967032967033,7.496996336996337,1.5824175824175826,13,0.1953607051977221
SC,2021,7,68.41330464407388,10.819780219780219,12.466939278670047,950.6687362637363,7.768639053254438,1.7005311355311354,13,-1.4544321674976748
SC,2021,8,73.17335164835164,12.25128205128205,15.639102564102565,949.7954487179487,7.457264957264957,1.8358241758241758,13,-1.3727566725494216
SC,2021,9,151.4950502488964,14.499572649572649,17.34205128205128,946.9326007326007,7.017094017094018,1.9989010989010987,13,-0.028870048606722182
SC,2021,10,199.1432967032967,17.11344211344211,17.306393606393605,945.980463980464,8.179487179487179,2.2446886446886447,13,0.7887046747273339
SC,2021,11,119.8975457875458,11.849816849816849,19.84102564102564,943.9508349769889,6.896923076923077,2.3224584389969007,13,-0.5710373452092948
SC,2021,12,92.68597402597403,11.148717948717948,21.436923076923076,943.1637362637363,7.5673076923076925,2.2794444444444446,13,-1.0379484051103733
SC,2022,1,162.43692307692305,15.338461538461539,22.632307692307695,943.3092307692308,7.223846153846154,2.047008547008547,13,0.15887660139206639
SC,2022,2,101.4625641025641,12.176923076923078,22.39155982905983,943.9083867521367,7.797788461538461,2.0764423076923078,13,-0.8873548631097968
SC,2022,3,230.89760683760684,19.46318211702827,20.880555555555553,944.9100756081526,7.472532051282051,2.0592455621301777,13,1.3335625289941804
SC,2022,4,128.4661904761905,16.165201465201466,18.149725274725274,946.4971153846153,7.939423076923077,1.9934752747252749,13,-0.42401184412667187
SC,2022,5,200.10401051939513,16.326495726495725,14.745889687235842,947.5377430262046,7.981972386587771,2.0454775993237533,13,0.8051891288436372
SC,2022,6,168.82793872793872,16.178479853479853,13.25018315018315,948.4138095238096,7.099340659340659,1.9486446886446886,13,0.2685371501323698
SC,2022,7,80.57978021978023,14.86582135812905,14.953434065934065,948.4763736263737,8.311098901098902,2.1507326007326006,13,-1.2456731124865312
SC,2022,8,160.20536817882973,15.318681318681318,14.212216117216117,949.3920280360664,8.46102564102564,2.290166244012398,13,0.12058635958517369
SC,2022,9,135.62350427350427,16.41074481074481,15.167692307692308,947.7794472194472,9.175752794214333,2.4226373626373627,13,-0.3012027318699618
SC,2022,10,236.81941204095048,13.076923076923077,17.644249084249086,945.4273626373626,8.436538461538461,2.344029304029304,13,1.435172107751611
SC,2022,11,129.17274725274726,12.615384615384615,18.223076923076924,946.2384615384616,7.676923076923076,2.701923076923077,13,-0.41188835576984373
SC,2022,12,253.1076923076923,17.692307692307693,21.384615384615383,942.7153846153846,8.023076923076923,2.352136752136752,13,1.7146553463512384
SC,2023,1,193.06153846153848,16.53846153846154,21.96153846153846,943.5615384615384,7.662307692307692,2.1777777777777776,13,0.6843505340844329
SC,2023,2,182.3692307692308,16.692307692307693,21.46153846153846,943.6615384615385,6.768461538461539,2.0221153846153848,13,0.5008860594430213
SC,2023,3,193.27692307692308,19.076923076923077,21.753846153846155,945.4538461538461,6.943076923076924,2.085576923076923,13,0.6880462213433964
SC,2023,4,136.57582417582418,14.23076923076923,18.145192307692305,945.948076923077,7.8307692307692305,2.014423076923077,13,-0.2848623051260346
SC,2023,5,88.73964497041419,13.538461538461538,16.353846153846153,948.3806424344887,6.145384615384615,1.7709213863060016,13,-1.1056616815868159
SC,2023,6,144.7846153846154,17.0,14.192307692307692,949.2351648351648,8.206153846153846,2.013186813186813,13,-0.14401136724614289
SC,2023,7,158.88974358974357,17.384615384615383,14.407692307692308,949.4252747252747,10.075274725274726,2.0323471400394477,13,0.09801215193908598
SC,2023,8,105.16214896214896,15.461538461538462,15.61153846153846,947.1087912087912,9.08,2.1598901098901098,13,-0.8238753587607627
SC,2023,9,178.9580539119001,16.572649572649574,18.302051282051284,945.428205128205,8.846593406593406,2.614175824175824,13,0.44235521764080155
SC,2023,10,352.86980933596317,15.997202797202798,17.973333333333333,944.5223809523809,8.069871794871794,2.4,13,3.4264284187698553
SC,2023,11,276.81567765567763,14.25874125874126,20.292307692307695,943.3334132534133,8.321538461538463,2.588051948051948,13,2.121449950644529
SC,2023,12,156.25163708086785,13.597633136094675,22.409340659340657,943.5846153846154,7.913846153846153,2.385128205128205,13,0.052746074808966176
SC,2024,1,256.5021978021978,19.011834319526628,21.853113553113552,943.7627218934911,8.167596153846155,2.3092702169625245,13,1.7729001317743962
SC,2024,2,173.71128205128204,15.878328402366863,22.947021696252463,944.9171597633135,7.262499999999999,2.109191321499014,13,0.35232823088805887
SC,2024,3,151.38903846153846,13.076923076923077,22.022115384615386,945.0970414201183,7.820801282051282,2.011360946745562,13,-0.03068905694740194
SC,2024,4,179.19615384615386,16.692307692307693,20.365384615384617,945.5423076923076,7.271794871794872,2.056153846153846,13,0.44644066678864536
SC,2024,5,242.53528693528693,20.490842490842493,16.840659340659343,946.0593406593406,7.798717948717949,2.058461538461539,13,1.5332482214197487
SC,2024,6,135.22482517482518,16.634615384615383,15.977884615384616,947.4413461538461,6.933333333333333,1.9256410256410255,13,-0.30804348631647765
SC,2024,7,164.2696153846154,18.93076923076923,13.438461538461537,950.8807692307693,6.615384615384615,1.728205128205128,13,0.1903229403009279
SC,2024,8,58.81709401709402,10.576923076923077,14.938461538461537,948.9000000000001,7.588461538461539,2.146153846153846,13,-1.6190892080441028
SC,2024,9,114.61367521367521,12.88034188034188,18.46153846153846,946.1076923076923,8.60989010989011,2.265934065934066,13,-0.6617008920136759
SC,2024,10,172.13230769230768,13.566433566433567,19.073426573426573,945.4068376068376,8.190109890109891,2.5556776556776555,13,0.3252353235777035
SC,2024,11,156.98435897435897,16.064102564102566,20.447802197802197,943.8248520710059,6.930989010989011,2.493300929839391,13,0.06531851858032522
SC,2024,12,184.44634032634033,16.246153846153845,20.65128205128205,942.4092307692307,7.942032967032967,2.401300366300366,13,0.5365262434551137
SE,2010,1,15.6,8.0,26.7,989.1,7.1,3.1,1,-1.14468090507162
SE,2010,2,127.6,15.0,26.1,988.9,5.9,2.7,1,0.644295301094582
SE,2010,3,100.6,14.0,26.6,988.3,7.3,2.7,1,0.21302425139380118
SE,2010,4,181.2,18.0,25.2,989.0,6.4,2.5,1,1.5004481997598358
SE,2010,5,130.8,17.0,24.8,989.9,6.6,2.3,1,0.6954089069850452
SE,2010,6,210.8,27.0,22.8,993.0,7.6,2.8,1,1.9732490542466181
SE,2010,7,242.4,29.0,22.2,993.5,6.3,2.7,1,2.4779959124149395
SE,2010,8,100.8,25.0,21.8,994.2,6.9,2.7,1,0.21621885176195518
SE,2010,9,78.4,22.0,22.5,992.7,6.6,3.0,1,-0.1415763894712851
SE,2010,10,44.4,8.0,24.9,989.7,9.5,3.2,1,-0.6846584520574537
SE,2010,11,2.8,4.0,25.5,988.1,6.9,3.5,1,-1.3491353286334715
SE,2010,12,6.4,4.0,26.2,986.5,6.6,3.4,1,-1.2916325220067006
SE,2011,1,73.4,7.0,25.8,987.5,7.6,3.0,1,-0.22144139867513338
SE,2011,2,78.0,11.0,25.7,988.2,6.4,2.9,1,-0.14796559020759303
SE,2011,3,75.11666666666666,10.6875,26.4,989.1133333333333,6.45625,2.5133333333333336,1,-0.194021078848479
SE,2011,4,106.53333333333335,16.0,24.2,989.4583333333334,5.8,2.3249999999999997,1,0.3077973956490348
SE,2011,5,158.0,22.0,23.6,990.3,6.4,2.4,1,1.1298745570539799
SE,2011,6,76.8,20.0,22.8,992.1,5.7,2.3,1,-0.16713319241651667
SE,2011,7,106.2,23.0,21.8,993.0,6.8,2.6,1,0.3024730617021114
SE,2011,8,83.4,23.0,22.4,993.4,6.8,2.5,1,-0.061711380267436784
SE,2011,9,33.8,18.0,22.3,994.1,6.8,2.9,1,-0.8539722715696121
SE,2011,10,114.2,12.0,24.3,989.3,8.3,3.4,1,0.4302570764282687
SE,2011,11,78.4,15.0,24.3,989.3,7.8,3.3,1,-0.1415763894712851
SE,2011,12,15.2,9.0,25.6,988.7,6.9,3.4,1,-1.1510701058079276
SE,2012,1,34.0,16.0,25.7,989.3,7.1,3.4,1,-0.8507776712014581
SE,2012,2,113.8,17.0,25.4,989.1,7.6,3.1,1,0.42386787569196077
SE,2012,3,40.0,6.0,25.5,989.6,6.2,2.9,1,-0.7549396601568401
SE,2012,4,14.6,12.0,25.3,989.6,6.0,2.7,1,-1.1606539069123896
SE,2012,5,108.0,16.0,24.2,991.4,6.1,2.6,1,0.3312244650154968
SE,2012,6,68.8,23.0,23.1,993.0,5.7,2.4,1,-0.29491720714267394
SE,2012,7,103.0,24.0,22.1,993.6,6.2,2.5,1,0.2513594558116485
SE,2012,8,119.6,24.0,21.7,995.1,6.4,2.7,1,0.5165112863684247
SE,2012,9,55.8,16.0,22.9,994.1,6.6,2.8,1,-0.5025662310726795
SE,2012,10,46.6,15.0,23.6,991.3,6.8,2.9,1,-0.6495178480077604
SE,2012,11,5.6,3.0,25.7,988.3,6.6,3.7,1,-1.3044109234793166
SE,2012,12,8.6,2.0,26.1,988.5,6.8,3.2,1,-1.2564919179570075
SE,2013,1,67.6,11.0,26.5,989.1,7.0,3.3,1,-0.3140848093515976
SE,2013,2,21.2,8.0,26.6,989.1,6.7,3.0,1,-1.0552320947633098
SE,2013,3,12.8,6.0,27.1,989.1,6.5,2.9,1,-1.189405310225775
SE,2013,4,135.6,12.0,25.8,989.7,7.2,2.8,1,0.7720793158207393
SE,2013,5,232.8,24.0,24.1,991.0,5.9,2.3,1,2.3246550947435503
SE,2013,6,163.8,22.0,23.4,992.1,5.3,2.0,1,1.222517967730444
SE,2013,7,290.4,26.0,22.4,993.6,5.2,2.1,1,3.2447000007718825
SE,2013,8,138.2,27.0,22.3,993.2,6.5,2.3,1,0.8136091206067403
SE,2013,9,61.2,18.0,23.3,992.8,6.8,2.5,1,-0.4163120211325233
SE,2013,10,200.8,12.0,23.9,991.4,6.7,3.0,1,1.8135190358389215
SE,2013,11,74.2,12.0,24.5,989.1,6.9,3.0,1,-0.2086629972025177
SE,2013,12,116.8,9.0,25.5,988.3,6.9,3.5,1,0.47178688121426976
SE,2014,1,23.4,11.0,25.7,990.0,5.9,2.7,1,-1.0200914907136165
SE,2014,2,55.96923076923077,5.0,26.385714285714283,989.0714285714286,5.1,2.7142857142857144,1,-0.4998631076842416
SE,2014,3,43.6,13.0,25.7,989.6,6.0,2.4,1,-0.6974368535300693
SE,2014,4,168.0,16.0,25.6,989.6,7.1,2.2,1,1.2896045754616765
SE,2014,5,102.6,22.0,24.1,990.7,6.6,2.3,1,0.2449702550753405
SE,2014,6,153.8,27.0,22.9,992.7,5.4,2.2,1,1.0627879493227474
SE,2014,7,130.78,21.0,22.2,995.0,5.7,2.2,1,0.6950894469482296
SE,2014,8,86.14,14.0,22.3,994.0799999999999,5.9,2.42,1,-0.017945355223727998
SE,2014,9,42.0,17.0,23.0,993.1,7.2,2.8,1,-0.7229936564753008
SE,2014,10,75.4,15.0,23.8,992.1,6.4,2.9,1,-0.18949539499359408
SE,2014,11,86.4,13.0,24.6,989.5,6.6,3.1,1,-0.013792374745127805
SE,2014,12,29.2,11.0,25.2,990.0,6.3,3.0,1,-0.9274480800371524
SE,2015,1,10.6,4.0,25.9,990.8,7.1,2.7,1,-1.2245459142754682
SE,2015,2,63.2,9.0,26.2,989.7,6.6,2.7,1,-0.384366017450984
SE,2015,3,30.8,13.0,26.2,989.4,6.1,2.4,1,-0.9018912770919211
SE,2015,4,96.6,16.0,26.1,989.3,5.8,2.3,1,0.14913224403072256
SE,2015,5,318.2,22.0,24.6,991.3,6.0,2.3,1,3.688749451945279
SE,2015,6,150.4,29.0,23.2,993.5,5.5,2.2,1,1.0084797430641306
SE,2015,7,100.6,29.0,22.6,994.1,6.3,2.2,1,0.21302425139380118
SE,2015,8,110.6,22.0,22.0,994.1,6.0,2.3,1,0.3727542698014978
SE,2015,9,32.0,13.0,23.8,992.4,6.7,2.6,1,-0.8827236748829974
SE,2015,10,39.2,10.0,24.6,991.8,6.2,2.7,1,-0.7677180616294558
SE,2015,11,7.8,4.0,26.1,988.9,7.1,3.5,1,-1.2692703194296233
SE,2015,12,27.8,11.0,26.1,990.7,7.3,3.0,1,-0.9498102826142301
SE,2016,1,181.6,15.0,26.0,989.1,7.7,2.8,1,1.5068374004961438
SE,2016,2,72.0,9.0,26.2,990.2,5.8,2.4,1,-0.243803601252211
SE,2016,3,28.0,13.0,26.6,990.4,6.1,2.4,1,-0.9466156822460761
SE,2016,4,38.2,14.0,26.0,990.1,6.4,2.4,1,-0.7836910634702254
SE,2016,5,199.8,22.0,24.5,992.2,6.0,2.2,1,1.7975460339981517
SE,2016,6,127.8,23.0,23.4,993.8,6.0,2.4,1,0.647489901462736
SE,2016,7,61.6,23.0,22.8,994.1,5.5,2.2,1,-0.40992282039621547
SE,2016,8,45.6,18.0,22.9,993.8,6.1,2.3,1,-0.66549084984853
SE,2016,9,67.88,11.0,22.8,993.2909090909092,5.8,2.6999999999999997,1,-0.3096123688361821
SE,2016,10,69.50909090909092,4.0,24.425,991.0181818181819,8.0,2.909090909090909,1,-0.2835908967464917
SE,2016,11,11.0,9.0,26.0,989.4,7.7,3.3,1,-1.2181567135391602
SE,2016,12,38.6,8.0,26.4,989.1,7.6,3.3,1,-0.7773018627339177
SE,2017,1,1.4,3.0,26.4,989.6,5.5,2.7,1,-1.3714975312105488
SE,2017,2,27.0,8.0,26.4,989.1,6.5,2.7,1,-0.9625886840868457
SE,2017,3,93.0,9.0,26.4,988.9,6.9,2.6,1,0.09162943740395187
SE,2017,4,193.2,20.0,25.3,989.9,8.4,2.3,1,1.6921242218490717
SE,2017,5,131.8,25.0,24.2,991.2,6.0,2.3,1,0.7113819088258149
SE,2017,6,154.4,26.0,23.0,993.0,6.2,2.3,1,1.072371750427209
SE,2017,7,147.2,29.0,21.4,996.0,6.9,2.8,1,0.9573661371736673
SE,2017,8,64.2,25.0,22.0,993.9,6.5,2.4,1,-0.3683930156102143
SE,2017,9,292.8,27.0,22.1,994.6,7.4,2.8,1,3.28303520518973
SE,2017,10,72.6,20.0,23.7,991.6,5.8,2.5,1,-0.2342198001477493
SE,2017,11,24.6,11.0,25.2,989.0,6.7,3.1,1,-1.000923888504693
SE,2017,12,83.4,6.0,25.8,988.6,7.8,3.0,1,-0.061711380267436784
SE,2018,1,25.4,7.0,26.1,989.2,6.9,2.8,1,-0.9881454870320772
SE,2018,2,38.2,10.0,26.3,988.3,6.2,3.0,1,-0.7836910634702254
SE,2018,3,118.8,15.0,26.2,988.4,6.4,2.7,1,0.503732884895809
SE,2018,4,126.4,18.0,25.0,990.3,6.9,2.1,1,0.6251276988856587
SE,2018,5,137.8,29.0,23.9,991.7,5.9,2.2,1,0.8072199198704328
SE,2018,6,154.6,28.0,23.0,993.7,5.4,2.0,1,1.0755663507953628
SE,2018,7,64.0,23.0,22.2,994.2,6.9,2.2,1,-0.3715876159783683
SE,2018,8,50.0,18.0,22.9,994.2,5.2,2.3,1,-0.5952096417491436
SE,2018,9,11.8,11.0,23.8,991.9,5.9,2.6,1,-1.2053783120665447
SE,2018,10,38.0,9.0,25.2,990.0,6.9,2.9,1,-0.7868856638383794
SE,2018,11,28.2,8.0,25.5,989.6,7.3,2.9,1,-0.9434210818779221
SE,2018,12,17.6,9.0,26.1,989.9,6.1,2.8,1,-1.1127349013900805
SE,2019,1,20.4,11.0,26.4,990.8,6.2,2.4,1,-1.0680104962359256
SE,2019,2,6.8,5.0,27.5,988.8,7.4,2.9,1,-1.2852433212703929
SE,2019,3,157.6,14.0,26.8,989.2,8.7,2.4,1,1.1234853563176719
SE,2019,4,52.2,13.0,26.4,989.4,5.7,2.1,1,-0.5600690376994503
SE,2019,5,107.4,18.0,25.5,990.2,5.1,1.9,1,0.3216406639110351
SE,2019,6,281.0,22.0,23.2,993.6,5.7,2.2,1,3.0945537834686476
SE,2019,7,130.78,21.785714285714285,22.26923076923077,994.2333333333332,6.107142857142857,2.3833333333333333,1,0.6950894469482296
SE,2019,8,86.14,12.0,22.8,994.0799999999999,5.4,2.42,1,-0.017945355223727998
SE,2019,9,67.88,14.0,23.5,993.0,6.1,2.5,1,-0.3096123688361821
SE,2019,10,17.6,9.0,24.8,990.9,6.7,2.7,1,-1.1127349013900805
SE,2019,11,35.65,6.0,25.8,988.8,6.4,3.0,1,-0.8244222181641881
SE,2019,12,12.6,7.0,26.3,988.9,6.8,2.9,1,-1.192599910593929
SE,2020,1,95.2,7.0,26.8,988.9,6.7,2.8,1,0.12677004145364515
SE,2020,2,57.6,13.0,27.0,989.1,6.6,2.3,1,-0.4738148277592941
SE,2020,3,145.8,12.0,26.8,988.6,7.2,2.4,1,0.9350039345965901
SE,2020,4,106.53333333333335,14.4375,25.592857142857145,989.4583333333334,6.325,2.3249999999999997,1,0.3077973956490348
SE,2020,5,181.48333333333335,20.928571428571427,24.315384615384616,991.0500000000001,6.0,2.2583333333333333,1,1.5049738836147208
SE,2020,6,153.88333333333335,22.714285714285715,23.084615384615386,993.0666666666666,5.84,2.2666666666666666,1,1.0641190328094783
SE,2020,7,130.78,21.785714285714285,22.26923076923077,994.2333333333332,6.107142857142857,2.3833333333333333,1,0.6950894469482296
SE,2020,8,86.14,19.214285714285715,22.342857142857145,994.0799999999999,6.22,2.42,1,-0.017945355223727998
SE,2020,9,67.88,14.571428571428571,23.066666666666666,993.2909090909092,6.392857142857143,2.6999999999999997,1,-0.3096123688361821
SE,2020,10,69.50909090909092,10.933333333333334,24.425,991.0181818181819,6.914285714285714,2.909090909090909,1,-0.2835908967464917
SE,2020,11,35.65,7.0,25.45384615384615,989.0615384615384,6.8133333333333335,3.230769230769231,1,-0.8244222181641881
SE,2020,12,3.2,4.0,25.7,989.4,7.2,3.0,1,-1.3427461278971635
SE,2021,1,51.6,16.0,25.7,989.0,6.3,2.6,1,-0.569652838803912
SE,2021,2,0.2,1.0,26.6,988.3,6.8,2.8,1,-1.3906651334194726
SE,2021,3,75.11666666666666,11.0,26.1,989.0,5.8,2.5,1,-0.194021078848479
SE,2021,4,106.53333333333335,17.0,25.0,989.4583333333334,5.2,2.3249999999999997,1,0.3077973956490348
SE,2021,5,181.48333333333335,14.0,23.7,991.0500000000001,6.5,2.2583333333333333,1,1.5049738836147208
SE,2021,6,153.88333333333335,13.0,22.7,993.0666666666666,6.1,2.2666666666666666,1,1.0641190328094783
SE,2021,7,130.78,16.0,22.4,994.2333333333332,6.1,2.3833333333333333,1,0.6950894469482296
SE,2021,8,86.14,10.0,22.0,994.0799999999999,6.7,2.42,1,-0.017945355223727998
SE,2021,9,67.88,9.0,23.066666666666666,993.2909090909092,5.0,2.6999999999999997,1,-0.3096123688361821
SE,2021,10,69.50909090909092,13.0,25.1,991.0181818181819,6.0,2.909090909090909,1,-0.2835908967464917
SE,2021,11,35.65,7.0,25.45384615384615,989.0615384615384,5.8,3.230769230769231,1,-0.8244222181641881
SE,2021,12,32.8,9.0,25.7,988.9428571428572,7.1,3.1285714285714286,1,-0.8699452734103817
SE,2022,1,62.38666666666666,9.0,26.240000000000002,989.2866666666666,5.6,2.86,1,-0.3973573922814767
SE,2022,2,55.96923076923077,4.0,26.385714285714283,989.0714285714286,5.6,2.7142857142857144,1,-0.4998631076842416
